SAP+NOME,UF,Semana,Ano,preço2,Mg %,Margem Líquida Real %,Preço,Vendas Reais Qtde,Vendas Reais $,Margem Líquida Real $,Venda Líquida Real $,CMV,CMV/QTD
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,18,2017,4.99,0.5074563186033576,50.74563186033576,4.99,21.0,104.79,38.69,76.29,37.6,1.7904761904761906
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,19,2017,4.99,0.5085914897346225,50.85914897346226,4.99,27.0,134.73,49.400000000000006,98.15,48.75,1.8055555555555556
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,20,2017,4.99,0.5076009848737124,50.76009848737124,4.99,9.0,44.910000000000004,16.62,32.730000000000004,16.11,1.79
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,21,2017,3.275714285714286,0.223589818505612,22.3589818505612,3.275714285714286,21.0,64.79,9.65,47.22,37.57,1.789047619047619
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,22,2017,4.323333333333333,0.41147937385750905,41.147937385750936,4.323333333333333,9.0,34.91,9.35,25.44,16.09,1.7877777777777777
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,23,2017,4.99,0.5082417582417583,50.82417582417583,4.99,10.0,49.900000000000006,18.43,36.400000000000006,17.97,1.797
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,24,2017,4.132857142857143,0.410123849641922,41.0123849641922,4.132857142857143,20.0,85.80000000000001,26.65,62.5,35.85,1.7925
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,25,2017,3.99,0.37365231724482073,37.36523172448207,3.99,10.0,39.900000000000006,10.86,29.07,18.21,1.8210000000000002
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,26,2017,4.99,0.4991731789530964,49.91731789530964,4.99,8.0,39.92,14.52,29.1,14.58,1.8225
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,27,2017,4.823333333333333,0.44633738797852535,44.63373879785254,4.74,22.0,94.78,28.66,69.05,40.39,1.835909090909091
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,28,2017,4.704285714285715,0.460182810067439,46.0182810067439,4.704285714285715,37.0,164.63,52.11,119.93,67.82,1.8329729729729727
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,29,2017,4.823333333333333,0.48117698324261865,48.11769832426186,4.823333333333333,12.0,58.88,21.14,42.93,21.790000000000003,1.8158333333333336
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,30,2017,4.99,0.48740344569802035,48.74034456980203,4.906666666666667,17.0,81.83,28.5,59.63,31.130000000000003,1.8311764705882354
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,31,2017,4.99,0.47602916142672375,47.60291614267237,4.77125,21.0,97.78999999999999,33.32,71.22,37.9,1.8047619047619048
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,32,2017,4.99,0.496184863128243,49.6184863128243,4.99,16.0,79.84,28.980000000000004,58.14,29.16,1.8225
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,33,2017,4.99,0.4975137308677967,49.75137308677967,4.99,13.0,64.87,23.52,47.31,23.79,1.8299999999999998
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,34,2017,4.99,0.5018352807211129,50.1835280721113,4.99,6.0,29.94,11.02,21.82,10.8,1.8
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,35,2017,4.99,0.50087900523733,50.087900523733,4.99,9.0,44.91,16.560000000000002,32.71,16.15,1.7944444444444443
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,36,2017,4.99,0.5046238369258171,50.46238369258172,4.99,12.0,59.88,21.91,43.660000000000004,21.75,1.8125
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,37,2017,4.99,0.5048064776646032,50.480647766460315,4.99,10.0,49.900000000000006,18.32,36.39,18.07,1.807
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,38,2017,4.99,0.48465390470613884,48.46539047061389,4.99,23.0,114.77,40.74,83.62,42.88,1.8643478260869566
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,39,2017,4.99,0.48106541856709245,48.10654185670925,4.99,14.0,69.86,24.56,50.92,26.36,1.8828571428571428
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,40,2017,4.99,0.47334197556949015,47.334197556949015,4.99,21.0,104.78999999999999,36.08,76.34,40.260000000000005,1.9171428571428575
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,41,2017,4.99,0.4717616737378956,47.176167373789575,4.99,20.0,99.80000000000001,34.33,72.72,38.39,1.9195
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,42,2017,5.99,0.5178211152882205,51.78211152882205,5.49,8.0,43.92,16.56,31.990000000000002,15.43,1.92875
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,43,2017,5.99,0.5228769311728027,52.28769311728026,5.44,11.0,59.89,22.84,43.62,20.78,1.8890909090909092
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,44,2017,5.99,0.5244613219349458,52.44613219349458,5.49,13.0,71.37,27.18,51.99,24.810000000000002,1.9084615384615387
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,45,2017,5.989999999999999,0.5341666666666667,53.416666666666664,5.489999999999999,9.0,49.41,19.14,36.0,16.86,1.8733333333333333
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,46,2017,5.99,0.530069211409396,53.006921140939596,5.39625,10.0,53.400000000000006,20.439999999999998,38.9,18.46,1.846
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,47,2017,5.989999999999999,0.5200422420980543,52.004224209805436,5.489999999999999,14.0,76.86,28.98,55.94,26.96,1.9257142857142857
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,48,2017,5.989999999999999,0.5229253223034128,52.29253223034129,5.489999999999999,17.0,93.33,35.31,67.95,32.64,1.92
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,49,2017,4.323333333333333,0.37932446897956185,37.93244689795618,4.24,32.0,130.68,34.88,95.2,60.31999999999999,1.8849999999999998
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,50,2017,3.9899999999999998,0.3429250994485488,34.292509944854885,3.9899999999999998,35.0,139.65,34.92,101.69,66.77,1.9077142857142857
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,51,2017,3.9899999999999998,0.34258373456476,34.258373456476,3.9899999999999998,32.0,127.68,31.95,93.0,61.05,1.9078125
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PE,52,2017,3.9900000000000007,0.3370197649267484,33.70197649267484,3.9900000000000007,23.0,91.77,22.47,66.84,44.37,1.9291304347826086
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,1,2017,4.99,0.5092880604244242,50.928806042442375,4.99,4.0,19.96,7.4,14.53,7.13,1.7825
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,1,2018,3.99,0.3594610589442125,35.94610589442125,3.99,4.0,15.96,4.33,11.64,7.31,1.8275
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,2,2017,4.99,0.5019542861451752,50.195428614517496,4.923333333333334,13.0,63.870000000000005,23.35,46.519999999999996,23.17,1.7823076923076924
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,2,2018,4.790000000000001,0.4132525026146722,41.32525026146722,4.590000000000001,7.0,32.43,10.09,23.62,13.53,1.9328571428571428
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,3,2017,4.99,0.5185909362475574,51.8590936247557,4.99,4.0,19.96,7.5,14.53,7.029999999999999,1.7574999999999998
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,3,2018,3.99,0.35806152804763497,35.8061528047635,3.99,11.0,43.89,11.49,32.02,20.53,1.8663636363636364
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,4,2017,4.99,0.513182098690856,51.3182098690856,4.99,6.0,29.94,11.19,21.810000000000002,10.62,1.7699999999999998
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,4,2018,4.49,0.4032695576252748,40.326955762527476,4.365,5.0,21.450000000000003,6.34,15.64,9.3,1.86
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,5,2017,3.6566666666666667,0.2981665227517463,29.816652275174633,3.6566666666666667,13.0,40.870000000000005,6.739999999999999,29.729999999999997,22.990000000000002,1.7684615384615385
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,5,2018,4.99,0.46429789964020296,46.4297899640203,4.74,9.0,44.910000000000004,15.989999999999998,32.79,16.8,1.8666666666666667
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,6,2017,2.99,0.18935868184742852,18.935868184742848,2.99,31.0,92.69,12.18,67.43,55.24999999999999,1.7822580645161288
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,6,2018,5.99,0.515025041736227,51.5025041736227,5.49,3.0,16.47,6.17,11.98,5.81,1.9366666666666665
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,7,2017,2.99,0.1784292953369703,17.84292953369703,2.99,8.0,23.92,3.13,17.38,14.25,1.78125
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,7,2018,4.99,0.4224094719557515,42.240947195575146,4.74,2.0,9.48,3.01,6.890000000000001,3.88,1.94
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,8,2017,4.49,0.4235976226445435,42.359762264454325,4.49,7.0,30.93,9.96,22.490000000000002,12.530000000000001,1.7900000000000003
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,8,2018,3.9900000000000007,0.33241379310344843,33.24137931034484,3.9900000000000007,7.0,27.93,6.75,20.31,13.559999999999999,1.937142857142857
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,9,2018,3.99,0.3578935022284777,35.789350222847766,3.99,3.0,11.97,3.13,8.74,5.609999999999999,1.8699999999999999
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,10,2017,4.99,0.5,50.0,4.99,2.0,9.98,3.63,7.26,3.63,1.815
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,10,2018,3.99,0.279843444227006,27.9843444227006,3.49,2.0,6.98,1.43,5.11,3.68,1.84
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,11,2017,4.49,0.4623460954629785,46.23460954629785,4.49,3.0,13.97,4.95,10.2,5.25,1.75
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,11,2018,5.24,0.4142412482819955,41.42412482819955,4.865,4.0,19.46,6.41,14.14,7.7299999999999995,1.9324999999999999
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,12,2017,2.99,0.18871762275544252,18.87176227554425,2.99,3.0,8.97,1.24,6.52,5.279999999999999,1.7599999999999998
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,12,2018,5.99,0.5339037248293146,53.390372482931454,5.74,2.0,11.48,4.46,8.34,3.88,1.94
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,13,2017,2.99,0.195852534562212,19.5852534562212,2.99,2.0,5.98,0.85,4.34,3.49,1.745
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,13,2018,4.323333333333333,0.3575951107176277,35.759511071762766,4.323333333333333,3.0,12.97,3.85,9.459999999999999,5.609999999999999,1.8699999999999999
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,14,2017,3.99,0.408163265306122,40.8163265306122,3.99,2.0,7.98,2.4,5.88,3.48,1.74
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,14,2018,5.99,0.554022988505747,55.4022988505747,5.99,1.0,5.99,2.41,4.35,1.94,1.94
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,15,2017,4.656666666666667,0.4739791233297727,47.39791233297723,4.656666666666667,3.0,13.97,4.88,10.2,5.32,1.7733333333333334
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,15,2018,5.99,0.55632183908046,55.632183908046,5.99,2.0,11.98,4.84,8.7,3.86,1.93
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,16,2017,4.49,0.459996533048481,45.999653304848096,4.49,9.0,37.910000000000004,12.1,27.84,15.74,1.748888888888889
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,16,2018,5.989999999999999,0.5612529747372773,56.125297473727734,5.989999999999999,7.0,41.93,17.25,30.480000000000004,13.23,1.8900000000000001
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,17,2017,4.49,0.465789621633777,46.578962163377696,4.49,2.0,8.98,3.0999999999999996,6.57,3.4699999999999998,1.7349999999999999
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,17,2018,5.99,0.55632183908046,55.632183908046,5.99,1.0,5.99,2.42,4.35,1.93,1.93
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,19,2017,4.74,0.479670680180451,47.9670680180451,4.74,15.0,70.85,24.799999999999997,51.7,26.9,1.7933333333333332
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,20,2017,4.99,0.49527864783157405,49.527864783157405,4.823333333333333,5.0,23.950000000000003,8.6,17.46,8.86,1.7719999999999998
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,21,2017,2.99,0.17142879835083003,17.142879835083,2.99,7.0,20.93,2.6100000000000003,15.209999999999999,12.600000000000001,1.8000000000000003
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,22,2017,4.99,0.5078053259871443,50.780532598714366,4.99,3.0,14.97,5.53,10.89,5.36,1.7866666666666668
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,23,2017,4.99,0.509641873278237,50.9641873278237,4.99,1.0,4.99,1.85,3.63,1.78,1.78
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,24,2017,3.99,0.372413793103448,37.2413793103448,3.99,1.0,3.99,1.08,2.9,1.82,1.82
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,25,2017,3.99,0.383908045977012,38.3908045977011,3.99,3.0,11.97,3.34,8.7,5.36,1.7866666666666668
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,27,2017,4.49,0.4479243849149805,44.79243849149805,4.49,3.0,13.97,4.82,10.16,5.34,1.78
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,30,2017,4.99,0.5215794306703393,52.15794306703393,4.99,3.0,14.97,5.68,10.89,5.21,1.7366666666666666
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,31,2017,4.99,0.523415977961432,52.3415977961432,4.99,1.0,4.99,1.9,3.63,1.73,1.73
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,33,2017,4.99,0.517906336088154,51.7906336088154,4.99,2.0,9.98,3.76,7.26,3.5,1.75
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,36,2017,4.99,0.517906336088154,51.7906336088154,4.99,1.0,4.99,1.88,3.63,1.75,1.75
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,37,2017,4.99,0.46831955922865,46.831955922865,4.99,1.0,4.99,1.7,3.63,1.93,1.93
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,39,2017,4.99,0.4676759681761557,46.76759681761556,4.99,4.0,19.96,6.8,14.54,7.74,1.935
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,40,2017,4.99,0.473829201101928,47.3829201101928,4.99,1.0,4.99,1.72,3.63,1.91,1.91
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,41,2017,5.323333333333333,0.508394611830546,50.839461183054595,5.073333333333333,4.0,20.46,7.5,14.879999999999999,7.38,1.845
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,42,2017,4.99,0.460973863229502,46.0973863229502,4.74,2.0,9.48,3.25,6.93,3.6799999999999997,1.8399999999999999
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,44,2017,5.99,0.516290726817043,51.6290726817043,5.49,1.0,5.49,2.06,3.99,1.93,1.93
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,45,2017,5.99,0.5344423558897244,53.44423558897245,5.49,2.0,10.98,4.27,7.99,3.7199999999999998,1.8599999999999999
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,46,2017,5.99,0.553884711779449,55.3884711779449,5.49,1.0,5.49,2.21,3.99,1.78,1.78
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,47,2017,5.989999999999999,0.5232525758841547,52.32525758841547,5.489999999999999,5.0,27.450000000000003,10.59,19.950000000000003,9.36,1.8719999999999999
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,48,2017,5.99,0.521303258145363,52.1303258145363,5.49,1.0,5.49,2.08,3.99,1.91,1.91
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,49,2017,3.99,0.36379310344827553,36.379310344827545,3.99,2.0,7.98,2.1100000000000003,5.8,3.69,1.845
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,50,2017,3.99,0.36087643678160897,36.0876436781609,3.99,11.0,43.89,11.58,31.91,20.33,1.848181818181818
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,51,2017,3.99,0.34616722918610704,34.6167229186107,3.99,25.0,99.75,24.78,72.53,47.75,1.91
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PI,52,2017,4.156666666666667,0.3832170188571807,38.32170188571806,4.115,10.0,41.400000000000006,11.64,30.119999999999997,18.48,1.848
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,1,2017,4.99,0.4818750521547219,48.187505215472186,4.7011111111111115,21.0,96.78999999999999,33.17,70.39,37.22,1.7723809523809524
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,1,2018,5.19,0.4717810066539726,47.17810066539726,4.890000000000001,16.0,84.84,31.73,61.7,29.97,1.873125
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,2,2017,4.99,0.49847344027733315,49.8473440277333,4.870952380952382,14.0,67.86,24.52,49.36,24.84,1.7742857142857142
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,2,2018,3.847142857142857,0.32844325616614334,32.844325616614334,3.79952380952381,27.0,103.73,25.77,75.39,49.62,1.8377777777777777
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,3,2017,4.99,0.497162541557673,49.7162541557673,4.84,19.0,90.81,32.81,66.05,33.239999999999995,1.749473684210526
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,3,2018,3.99,0.34505049905204305,34.5050499052043,3.99,17.0,67.83,17.349999999999998,49.32,31.970000000000002,1.880588235294118
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,4,2017,4.99,0.4853781256281356,48.537812562813556,4.74952380952381,19.0,88.81,31.04,64.59,33.55,1.7657894736842104
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,4,2018,4.847142857142857,0.4191446341976473,41.91446341976473,4.579285714285715,25.0,113.25,35.17,82.37,47.2,1.8880000000000001
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,5,2017,4.561428571428571,0.40345683399446897,40.3456833994469,4.243968253968254,58.0,227.42000000000002,62.65,165.35,102.69999999999999,1.7706896551724136
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,5,2018,5.823333333333333,0.5236909121763703,52.36909121763703,5.351111111111112,13.0,68.87,26.11,50.08,23.97,1.8438461538461537
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,6,2017,3.704285714285714,0.25844149814401013,25.844149814401014,3.396070120355834,100.0,319.0,54.09,231.8,177.71,1.7771000000000001
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,6,2018,5.989999999999999,0.5326672988908568,53.26672988908569,5.473333333333334,25.0,135.75,51.3,98.73,47.43,1.8972
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,7,2017,3.9899999999999998,0.28884793947250537,28.88479394725054,3.562016079158937,86.0,284.14,53.0,206.5,153.5,1.7848837209302326
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,7,2018,5.323333333333333,0.4760357562225562,47.60357562225562,4.99,18.0,86.82,29.48,63.13,33.65,1.8694444444444445
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,8,2017,4.390000000000001,0.3828167961982034,38.281679619820316,3.978888888888888,21.0,78.79,20.34,57.27,36.93,1.7585714285714285
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,8,2018,3.99,0.35186919819053236,35.18691981905324,3.934444444444445,16.0,62.84,16.240000000000002,45.67,29.43,1.839375
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,9,2017,4.656666666666667,0.45039153580209285,45.03915358020928,4.656666666666667,13.0,62.870000000000005,22.55,45.730000000000004,23.18,1.783076923076923
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,9,2018,3.99,0.3592184754479533,35.921847544795334,3.99,37.0,147.63,38.83,107.35,68.52,1.8518918918918919
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,10,2017,4.823333333333333,0.474239511317813,47.4239511317813,4.617777777777778,19.0,89.81,31.85,65.32000000000001,33.47,1.761578947368421
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,10,2018,5.704285714285715,0.4885650864888324,48.85650864888324,5.222142857142857,21.0,104.79,36.019999999999996,76.28,40.26,1.917142857142857
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,11,2017,4.823333333333333,0.5000965770558249,50.00965770558247,4.823333333333333,13.0,62.870000000000005,22.900000000000002,45.73,22.830000000000002,1.7561538461538464
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,11,2018,5.99,0.5093163857223705,50.93163857223705,5.39625,8.0,42.42,15.51,30.840000000000003,15.33,1.91625
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,12,2017,3.6566666666666667,0.278647703297368,27.864770329736817,3.43047619047619,27.0,91.73,19.83,66.67,46.84,1.734814814814815
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,12,2018,5.489999999999999,0.4785356203510878,47.85356203510878,5.24,9.0,48.410000000000004,18.12,35.17,17.05,1.8944444444444446
000000000002158154 - T VISITA P BORDA DESIRE AGUA 6243,PR,13,2017,4.390000000000001,0.3880459030538518,38.80459030538518,4.082307692307692,29.0,107.71,28.26,78.33,50.07,1.7265517241379311
