GrpProd;UF;Ano;Mes;Dia;QTD;Preço;CMV/QTD;DPPsic
0.0;AM;2017;5;17;36.0;4.99;3.441388888888889;1.0
0.0;AM;2017;5;18;37.0;4.99;3.5148648648648653;1.0
0.0;AM;2017;5;19;11.0;4.99;3.658181818181818;1.0
0.0;AM;2017;5;20;10.0;4.99;3.438;1.0
0.0;AM;2017;5;22;8.0;4.99;3.70625;1.0
0.0;AM;2017;5;24;8.0;4.99;3.69125;1.0
0.0;AM;2017;5;28;17.0;4.99;3.702941176470589;1.0
0.0;AM;2017;5;29;8.0;4.99;3.70625;1.0
0.0;AM;2017;5;31;14.0;4.99;3.697142857142857;1.0
0.0;AM;2017;6;2;8.0;5.24;3.70625;0.0
0.0;AM;2017;7;5;4.0;9.99;5.2475;1.0
0.0;AM;2017;7;14;4.0;9.99;6.1725;1.0
0.0;AM;2017;7;20;23.0;6.99;4.790869565217391;1.0
0.0;AM;2017;7;21;26.0;6.99;4.870384615384615;1.0
0.0;AM;2017;7;22;26.0;6.99;5.063846153846153;1.0
0.0;AM;2017;7;23;11.0;6.99;5.262727272727273;1.0
0.0;AM;2017;7;24;12.0;6.989999999999999;5.5675;1.0
0.0;AM;2017;7;25;13.0;6.99;5.562307692307693;1.0
0.0;AM;2017;7;26;10.0;6.99;5.354;1.0
0.0;AM;2017;7;28;13.0;7.99;5.431538461538461;1.0
0.0;AM;2017;8;15;14.0;6.99;5.177142857142857;1.0
0.0;AM;2017;8;22;3.0;9.99;5.26;1.0
0.0;AM;2017;8;24;20.0;7.44;5.355499999999999;1.0
0.0;AM;2017;8;25;16.0;6.99;5.219375;1.0
0.0;AM;2017;8;26;18.0;6.95111111111111;5.163888888888889;0.0
0.0;AM;2017;8;28;23.0;6.9595652173913;5.326521739130435;0.0
0.0;AM;2017;8;31;3.0;9.99;6.27;1.0
0.0;AM;2017;9;1;17.0;7.695882352941176;5.237647058823529;0.8235294117647058
0.0;AM;2017;9;4;8.0;6.99;5.395;1.0
0.0;AM;2017;9;6;8.0;6.99;5.84;1.0
0.0;AM;2017;9;14;9.0;8.99;6.2844444444444445;1.0
0.0;AM;2017;9;16;9.0;8.99;5.814444444444444;1.0
0.0;AM;2017;9;23;15.0;6.99;6.502;1.0
0.0;AM;2017;9;28;8.0;8.99;5.99625;1.0
0.0;AM;2017;9;30;12.0;8.49;5.166666666666667;1.0
0.0;AM;2017;10;4;11.0;6.99;5.890000000000001;1.0
0.0;AM;2017;10;19;3.0;9.99;4.913333333333333;1.0
0.0;AM;2017;10;23;4.0;9.99;5.935;1.0
0.0;AM;2017;10;31;16.0;8.365;4.8050000000000015;1.0
0.0;AM;2017;11;3;3.0;7.989999999999999;4.79;1.0
0.0;AM;2017;11;4;8.0;8.99;4.71;1.0
0.0;AM;2017;11;6;3.0;7.989999999999999;5.303333333333334;1.0
0.0;AM;2017;11;7;8.0;8.865;4.475;0.0
0.0;AM;2017;11;8;11.0;8.99;4.216363636363637;1.0
0.0;AM;2017;11;9;19.0;8.568947368421053;4.25578947368421;1.0
0.0;AM;2017;11;10;18.0;8.99;4.225555555555555;1.0
0.0;AM;2017;11;11;14.0;8.99;4.2907142857142855;1.0
0.0;AM;2017;11;13;8.0;7.99;4.36375;1.0
0.0;AM;2017;11;14;5.0;9.59;4.29;0.0
0.0;AM;2017;11;15;11.0;7.99;4.067272727272727;1.0
0.0;AM;2017;11;16;10.0;7.99;4.356;1.0
0.0;AM;2017;11;17;28.0;7.932857142857143;4.108214285714285;0.21428571428571427
0.0;AM;2017;11;18;11.0;7.99;4.182727272727273;1.0
0.0;AM;2017;11;19;11.0;7.99;4.345454545454545;1.0
0.0;AM;2017;11;20;26.0;7.99;4.194230769230769;1.0
0.0;AM;2017;11;21;16.0;7.9399999999999995;3.9593750000000005;0.8125
0.0;AM;2017;11;22;10.0;8.99;4.127;1.0
0.0;AM;2017;11;27;64.0;6.974374999999997;4.14640625;0.0
0.0;AM;2017;11;28;41.0;7.14121951219512;4.110731707317073;0.21951219512195122
0.0;AM;2017;11;29;44.0;7.058181818181819;4.21;1.0
0.0;AM;2017;11;30;62.0;7.167419354838711;4.199677419354838;0.5161290322580645
0.0;AM;2017;12;1;50.0;7.23;4.252800000000001;1.0
0.0;AM;2017;12;2;62.0;7.183548387096774;4.352741935483871;1.0
0.0;AM;2017;12;3;27.0;7.2122222222222225;4.513703703703704;1.0
0.0;AM;2017;12;4;51.0;7.127254901960785;4.183529411764706;1.0
0.0;AM;2017;12;5;58.0;7.127931034482759;4.290172413793103;1.0
0.0;AM;2017;12;6;57.0;7.130350877192982;4.331403508771929;1.0
0.0;AM;2017;12;7;52.0;7.220769230769232;4.395384615384615;0.5384615384615384
0.0;AM;2017;12;8;56.0;7.204285714285715;4.429821428571429;0.8035714285714286
0.0;AM;2017;12;9;35.0;7.304285714285714;4.298285714285714;1.0
0.0;AM;2017;12;10;21.0;7.18047619047619;4.41952380952381;1.0
0.0;AM;2017;12;11;31.0;7.248064516129032;4.384193548387096;1.0
0.0;AM;2017;12;12;42.0;7.490000000000001;4.120238095238095;1.0
0.0;AM;2017;12;13;59.0;7.210338983050848;4.0927118644067795;0.9152542372881356
0.0;AM;2017;12;14;38.0;6.99;4.112368421052632;1.0
0.0;AM;2017;12;15;120.0;6.156666666666666;4.29675;1.0
0.0;AM;2017;12;16;148.0;6.054864864864865;4.177364864864865;0.02027027027027027
0.0;AM;2017;12;17;109.0;6.0945871559633025;4.153119266055047;0.3577981651376147
0.0;AM;2017;12;18;109.0;6.210183486238532;4.082935779816514;1.0
0.0;AM;2017;12;19;109.0;6.237706422018349;4.288348623853211;0.5688073394495413
0.0;AM;2017;12;20;143.0;6.122867132867135;4.2905594405594405;0.46853146853146854
0.0;AM;2017;12;21;127.0;6.210472440944882;4.182992125984252;1.0
0.0;AM;2017;12;22;156.0;6.137435897435898;4.113653846153846;0.9230769230769231
0.0;AM;2017;12;23;151.0;6.08271523178808;4.281721854304635;1.0
0.0;AM;2017;12;24;71.0;6.074507042253521;4.118169014084507;1.0
0.0;AM;2017;12;26;117.0;6.297692307692307;4.324188034188034;0.0
0.0;AM;2017;12;27;129.0;5.71480620155039;4.033798449612402;0.10852713178294573
0.0;AM;2017;12;29;9.0;6.99;4.953333333333333;1.0
0.0;AM;2017;12;30;9.0;6.99;4.357777777777778;1.0
0.0;AM;2017;12;31;46.0;5.250869565217392;4.0691304347826085;1.0
0.0;AP;2017;1;2;11.0;7.99;3.63;1.0
0.0;AP;2017;1;3;14.0;7.99;3.6371428571428575;1.0
0.0;AP;2017;1;5;13.0;7.99;3.6361538461538463;1.0
0.0;AP;2017;1;10;12.0;7.989999999999999;3.6283333333333325;1.0
0.0;AP;2017;1;12;8.0;7.99;3.63375;1.0
0.0;AP;2017;1;14;9.0;7.989999999999999;3.6344444444444446;1.0
0.0;AP;2017;1;16;9.0;7.989999999999999;3.6300000000000003;1.0
0.0;AP;2017;1;17;10.0;7.83;3.627;0.0
0.0;AP;2017;1;19;10.0;7.99;3.632;1.0
0.0;AP;2017;1;21;13.0;7.99;3.6276923076923073;1.0
0.0;AP;2017;1;27;11.0;7.99;3.6354545454545457;1.0
0.0;AP;2017;1;28;10.0;7.99;3.6309999999999993;1.0
0.0;AP;2017;1;29;8.0;7.99;3.65;1.0
0.0;AP;2017;1;30;8.0;7.99;3.63375;1.0
0.0;AP;2017;1;31;13.0;7.99;3.6346153846153846;1.0
0.0;AP;2017;2;1;8.0;7.99;3.64375;1.0
0.0;AP;2017;2;2;11.0;7.99;3.651818181818182;1.0
0.0;AP;2017;2;4;10.0;7.99;3.654;1.0
0.0;AP;2017;2;8;10.0;7.99;3.632;1.0
0.0;AP;2017;2;9;10.0;7.99;3.636;1.0
0.0;AP;2017;2;10;9.0;7.989999999999999;3.637777777777778;1.0
0.0;AP;2017;2;11;15.0;7.99;3.6326666666666663;1.0
0.0;AP;2017;2;17;13.0;5.99;3.6515384615384616;1.0
0.0;AP;2017;2;18;19.0;5.99;3.637894736842105;1.0
0.0;AP;2017;2;20;12.0;5.989999999999999;3.641666666666667;1.0
0.0;AP;2017;2;22;9.0;7.989999999999999;3.6300000000000003;1.0
0.0;AP;2017;2;26;16.0;7.99;3.6325;1.0
0.0;AP;2017;3;4;15.0;7.99;3.636;1.0
0.0;AP;2017;3;7;12.0;7.989999999999999;3.6275;1.0
0.0;AP;2017;3;8;13.0;7.99;3.6315384615384616;1.0
0.0;AP;2017;3;9;16.0;7.99;3.63875;1.0
0.0;AP;2017;3;10;10.0;7.99;3.632;1.0
0.0;AP;2017;3;11;11.0;7.99;3.628181818181818;1.0
0.0;AP;2017;3;13;11.0;7.99;3.627272727272727;1.0
0.0;AP;2017;3;14;40.0;4.9275;3.62975;0.0
0.0;AP;2017;3;17;57.0;4.99;3.636666666666666;1.0
0.0;AP;2017;3;19;14.0;4.99;3.641428571428571;1.0
0.0;AP;2017;3;20;61.0;4.99;3.632459016393443;1.0
0.0;AP;2017;3;23;70.0;4.99;3.632142857142857;1.0
0.0;AP;2017;3;24;59.0;4.99;3.630169491525424;1.0
0.0;AP;2017;3;26;41.0;4.99;3.638536585365854;1.0
0.0;AP;2017;3;27;44.0;4.96727272727273;3.64090909090909;0.0
0.0;AP;2017;3;28;24.0;4.99;3.638333333333333;1.0
0.0;AP;2017;3;29;27.0;4.990000000000001;3.645185185185185;1.0
0.0;AP;2017;3;30;57.0;4.99;3.632280701754386;1.0
0.0;AP;2017;3;31;29.0;4.99;3.632758620689655;1.0
0.0;AP;2017;4;2;49.0;4.97979591836735;3.650408163265306;0.0
0.0;AP;2017;4;3;46.0;4.99;3.633260869565217;1.0
0.0;AP;2017;4;4;29.0;4.99;3.632413793103448;1.0
0.0;AP;2017;4;5;48.0;4.99;3.639791666666667;1.0
0.0;AP;2017;4;6;83.0;4.99;3.6510843373493977;1.0
0.0;AP;2017;4;7;69.0;4.99;3.64608695652174;1.0
0.0;AP;2017;4;8;79.0;4.99;3.641772151898734;1.0
0.0;AP;2017;4;9;49.0;4.99;3.64265306122449;1.0
0.0;AP;2017;4;10;34.0;4.99;3.6402941176470582;1.0
0.0;AP;2017;4;11;41.0;4.99;3.646829268292683;1.0
0.0;AP;2017;4;12;55.0;4.98090909090909;3.6416363636363633;0.0
0.0;AP;2017;4;13;64.0;4.99;3.64328125;1.0
0.0;AP;2017;4;15;70.0;4.99;3.6424285714285713;1.0
0.0;AP;2017;4;16;24.0;4.99;3.639583333333333;1.0
0.0;AP;2017;4;17;45.0;4.96777777777778;3.632222222222222;0.0
0.0;AP;2017;4;18;38.0;4.99;3.6373684210526314;1.0
0.0;AP;2017;4;19;48.0;4.99;3.64875;1.0
0.0;AP;2017;4;20;47.0;4.99;3.641063829787234;1.0
0.0;AP;2017;4;21;46.0;4.99;3.643913043478261;1.0
0.0;AP;2017;4;22;52.0;4.99;3.6384615384615375;1.0
0.0;AP;2017;4;23;27.0;4.990000000000001;3.642962962962963;1.0
0.0;AP;2017;4;24;35.0;4.99;3.640285714285714;1.0
0.0;AP;2017;4;25;26.0;4.97076923076923;3.638076923076923;0.0
0.0;AP;2017;4;27;35.0;4.99;3.648285714285714;1.0
0.0;AP;2017;4;28;37.0;4.97648648648649;3.648108108108108;0.0
0.0;AP;2017;4;29;33.0;4.99;3.647575757575758;1.0
0.0;AP;2017;4;30;20.0;4.99;3.6545;1.0
0.0;AP;2017;6;17;13.0;7.99;5.556153846153847;1.0
0.0;AP;2017;6;21;18.0;8.212222222222222;5.6161111111111115;1.0
0.0;AP;2017;6;22;17.0;8.22529411764706;5.62;1.0
0.0;AP;2017;6;24;17.0;7.990000000000001;5.514705882352941;1.0
0.0;AP;2017;6;25;9.0;7.989999999999999;5.477777777777778;1.0
0.0;AP;2017;6;26;18.0;8.267777777777779;5.53;0.8333333333333334
0.0;AP;2017;6;30;2.0;9.99;6.1;1.0
0.0;AP;2017;7;2;2.0;9.99;6.1;1.0
0.0;AP;2017;7;3;8.0;8.99;5.58;1.0
0.0;AP;2017;7;4;5.0;9.79;6.1;0.0
0.0;AP;2017;7;5;9.0;8.99;5.521111111111111;1.0
0.0;AP;2017;7;11;9.0;8.99;5.477777777777778;1.0
0.0;AP;2017;7;12;13.0;8.92076923076923;5.587692307692308;0.0
0.0;AP;2017;7;14;9.0;8.99;5.46;1.0
0.0;AP;2017;7;15;3.0;9.99;6.1000000000000005;1.0
0.0;AP;2017;7;20;11.0;6.99;5.556363636363636;1.0
0.0;AP;2017;7;21;32.0;7.27125;5.595625;1.0
0.0;AP;2017;7;22;13.0;6.99;5.542307692307692;1.0
0.0;AP;2017;7;24;8.0;6.99;5.55625;1.0
0.0;AP;2017;7;25;9.0;6.99;5.575555555555556;1.0
0.0;AP;2017;7;26;26.0;6.99;5.542307692307692;1.0
0.0;AP;2017;7;27;14.0;6.99;5.5685714285714285;1.0
0.0;AP;2017;7;28;14.0;7.8471428571428605;5.555714285714286;0.0
0.0;AP;2017;7;29;11.0;7.99;5.491818181818181;1.0
0.0;AP;2017;7;31;12.0;7.923333333333329;5.555833333333333;0.0
0.0;AP;2017;8;1;11.0;7.99;5.523636363636364;1.0
0.0;AP;2017;8;2;9.0;7.90111111111111;5.615555555555556;0.0
0.0;AP;2017;8;3;8.0;7.99;5.5975;1.0
0.0;AP;2017;8;5;13.0;7.99;5.501538461538461;1.0
0.0;AP;2017;8;9;11.0;7.99;5.586363636363637;1.0
0.0;AP;2017;8;11;29.0;6.99;5.543793103448277;1.0
0.0;AP;2017;8;12;18.0;6.99;5.564444444444444;1.0
0.0;AP;2017;8;14;12.0;6.989999999999999;5.555833333333333;1.0
0.0;AP;2017;8;15;11.0;6.99;5.442727272727272;1.0
0.0;AP;2017;8;16;10.0;8.79;5.5200000000000005;0.0
0.0;AP;2017;8;17;8.0;8.99;5.51125;1.0
0.0;AP;2017;8;26;8.0;6.99;5.46875;1.0
0.0;AP;2017;8;28;8.0;6.99;5.55625;1.0
0.0;AP;2017;8;30;8.0;7.89;5.59625;0.0
0.0;AP;2017;8;31;8.0;7.99;5.55625;1.0
0.0;AP;2017;9;2;21.0;6.989999999999999;5.561428571428571;1.0
0.0;AP;2017;9;4;9.0;6.99;5.555555555555555;1.0
0.0;AP;2017;9;5;13.0;6.99;5.502307692307692;1.0
0.0;AP;2017;9;8;9.0;6.99;5.532222222222222;1.0
0.0;AP;2017;9;9;34.0;6.99;5.54;1.0
0.0;AP;2017;9;22;18.0;6.99;5.560555555555556;1.0
0.0;AP;2017;9;23;10.0;6.99;5.55;1.0
0.0;AP;2017;9;25;8.0;6.9025;5.5725;0.0
0.0;AP;2017;10;3;12.0;6.989999999999999;5.541666666666667;1.0
0.0;AP;2017;10;4;9.0;6.91222222222222;5.587777777777777;0.0
0.0;AP;2017;11;8;3.0;9.32333333333333;4.043333333333334;0.0
0.0;AP;2017;11;10;2.0;7.99;4.92;1.0
0.0;AP;2017;11;13;3.0;9.99;4.043333333333334;1.0
0.0;AP;2017;11;14;3.0;7.989999999999999;4.043333333333334;1.0
0.0;AP;2017;11;17;10.0;7.99;4.294;1.0
0.0;AP;2017;11;18;3.0;7.989999999999999;4.043333333333334;1.0
0.0;AP;2017;11;20;9.0;7.989999999999999;4.53;1.0
0.0;AP;2017;11;21;4.0;7.99;4.045;1.0
0.0;AP;2017;11;22;15.0;7.937333333333333;4.0793333333333335;0.4666666666666667
0.0;AP;2017;11;26;79.0;5.989999999999999;4.124556962025317;1.0
0.0;AP;2017;11;27;10.0;6.99;4.128;1.0
0.0;AP;2017;11;29;6.0;6.989999999999999;4.041666666666667;1.0
0.0;AP;2017;11;30;17.0;7.166470588235294;4.179411764705883;1.0
0.0;AP;2017;12;1;18.0;7.101111111111111;4.136666666666667;1.0
0.0;AP;2017;12;2;29.0;7.024482758620689;4.112068965517241;0.3448275862068966
0.0;AP;2017;12;3;20.0;7.19;4.194;1.0
0.0;AP;2017;12;5;2.0;7.99;4.595;1.0
0.0;AP;2017;12;6;2.0;7.99;4.42;1.0
0.0;AP;2017;12;8;20.0;6.99;4.0805;1.0
0.0;AP;2017;12;9;14.0;7.132857142857143;4.127142857142857;1.0
0.0;AP;2017;12;11;11.0;7.626363636363636;4.258181818181819;1.0
0.0;AP;2017;12;13;15.0;7.385999999999996;4.125333333333334;0.13333333333333333
0.0;AP;2017;12;14;16.0;6.99;4.090625;1.0
0.0;AP;2017;12;15;4.0;5.99;4.0425;1.0
0.0;AP;2017;12;16;20.0;6.390000000000001;4.1;1.0
0.0;AP;2017;12;17;7.0;5.99;4.042857142857143;1.0
0.0;AP;2017;12;18;9.0;5.99;4.042222222222223;1.0
0.0;AP;2017;12;19;30.0;5.989999999999999;4.064;1.0
0.0;AP;2017;12;20;49.0;6.275714285714286;4.1216326530612255;1.0
0.0;AP;2017;12;21;4.0;7.99;4.4425;1.0
0.0;AP;2017;12;22;29.0;6.334827586206897;4.134137931034482;1.0
0.0;AP;2017;12;23;25.0;6.15;4.114400000000001;1.0
0.0;AP;2017;12;24;22.0;6.3536363636363635;4.147272727272727;1.0
0.0;AP;2017;12;26;42.0;6.156666666666668;4.1450000000000005;1.0
0.0;AP;2017;12;27;33.0;5.99;4.084545454545454;1.0
0.0;AP;2017;12;28;78.0;4.99;4.085;1.0
0.0;AP;2017;12;29;2.0;6.99;4.465;1.0
0.0;AP;2017;12;31;44.0;4.99;4.087272727272727;1.0
0.0;BA;2017;1;2;127.0;7.87188976377953;3.2065354330708664;0.0
0.0;BA;2017;1;3;115.0;7.98130434782609;3.258086956521739;0.0
0.0;BA;2017;1;4;152.0;7.99;3.260263157894737;1.0
0.0;BA;2017;1;5;137.0;7.98270072992701;3.261897810218978;0.0
0.0;BA;2017;1;6;121.0;7.99;3.256115702479339;1.0
0.0;BA;2017;1;7;125.0;7.99;3.26296;1.0
0.0;BA;2017;1;8;32.0;7.965;3.2596875;0.0
0.0;BA;2017;1;9;83.0;7.98036144578313;3.2620481927710845;0.0
0.0;BA;2017;1;10;147.0;7.4797959183673495;3.271224489795918;0.0
0.0;BA;2017;1;11;132.0;7.49;3.2731818181818184;0.0
0.0;BA;2017;1;12;129.0;6.96674418604651;3.287674418604652;0.0
0.0;BA;2017;1;13;89.0;7.383258426966291;3.2752808988764044;0.0
0.0;BA;2017;1;14;121.0;7.51892561983471;3.270495867768595;0.0
0.0;BA;2017;1;15;58.0;6.59344827586207;3.2975862068965514;0.0
0.0;BA;2017;1;16;136.0;7.37088235294118;3.2744117647058824;0.0
0.0;BA;2017;1;17;114.0;7.19350877192983;3.278947368421053;0.0
0.0;BA;2017;1;18;121.0;7.68586776859504;3.265702479338843;0.0
0.0;BA;2017;1;19;105.0;7.46809523809524;3.272666666666667;0.0
0.0;BA;2017;1;20;110.0;7.50818181818182;3.271090909090909;0.0
0.0;BA;2017;1;21;131.0;7.29687022900764;3.278167938931298;0.0
0.0;BA;2017;1;22;45.0;6.305555555555559;3.3075555555555565;0.0
0.0;BA;2017;1;23;81.0;7.8541975308642;3.2562962962962954;0.0
0.0;BA;2017;1;24;79.0;7.90139240506329;3.2616455696202533;0.0
0.0;BA;2017;1;25;84.0;7.84714285714286;3.2553571428571426;0.0
0.0;BA;2017;1;26;81.0;7.881358024691359;3.2569135802469136;0.0
0.0;BA;2017;1;27;78.0;7.99;3.2543589743589743;1.0
0.0;BA;2017;1;28;112.0;7.35964285714286;3.2617857142857143;0.0
0.0;BA;2017;1;29;34.0;7.990000000000001;3.2594117647058822;1.0
0.0;BA;2017;1;30;92.0;7.89217391304348;3.262717391304348;0.0
0.0;BA;2017;1;31;121.0;7.90735537190083;3.261239669421488;0.0
0.0;BA;2017;2;1;93.0;7.8179569892473095;3.260430107526882;0.0
0.0;BA;2017;2;2;104.0;7.86692307692308;3.266153846153846;0.0
0.0;BA;2017;2;3;111.0;7.80981981981982;3.262882882882883;0.0
0.0;BA;2017;2;4;111.0;7.86387387387388;3.2645045045045045;0.0
0.0;BA;2017;2;5;40.0;7.99;3.2672499999999998;1.0
0.0;BA;2017;2;6;94.0;7.8197872340425505;3.2627659574468084;0.0
0.0;BA;2017;2;7;92.0;7.968260869565221;3.2625;0.0
0.0;BA;2017;2;8;85.0;7.88411764705883;3.2578823529411767;0.0
0.0;BA;2017;2;9;60.0;7.99;3.271166666666667;1.0
0.0;BA;2017;2;10;83.0;7.94180722891567;3.265180722891566;0.0
0.0;BA;2017;2;11;85.0;7.87235294117647;3.269411764705882;0.0
0.0;BA;2017;2;13;95.0;7.9057894736842105;3.256842105263157;0.0
0.0;BA;2017;2;14;49.0;8.17367346938776;3.2646938775510206;0.0
0.0;BA;2017;2;15;78.0;7.99;3.2625641025641023;1.0
0.0;BA;2017;2;16;66.0;7.95969696969697;3.2606060606060603;0.0
0.0;BA;2017;2;17;278.0;5.96625899280576;3.259784172661871;0.0
0.0;BA;2017;2;18;302.0;5.98205298013245;3.260596026490066;0.0
0.0;BA;2017;2;19;86.0;5.97604651162791;3.2613953488372096;0.0
0.0;BA;2017;2;20;202.0;6.016732673267329;3.269752475247525;0.0
0.0;BA;2017;2;21;68.0;7.49;3.2627941176470587;0.0
0.0;BA;2017;2;22;70.0;7.50428571428572;3.2647142857142857;0.0
0.0;BA;2017;2;23;80.0;7.99;3.257;1.0
0.0;BA;2017;2;24;56.0;7.85428571428571;3.259464285714286;0.0
0.0;BA;2017;2;25;68.0;7.96058823529412;3.2625;0.0
0.0;BA;2017;2;27;29.0;7.99;3.2603448275862066;1.0
0.0;BA;2017;3;1;85.0;7.91941176470589;3.2788235294117647;0.0
0.0;BA;2017;3;2;89.0;7.92258426966292;3.270224719101124;0.0
0.0;BA;2017;3;3;73.0;8.00369863013699;3.265205479452055;0.0
0.0;BA;2017;3;4;83.0;7.95385542168675;3.26710843373494;0.0
0.0;BA;2017;3;5;27.0;7.960370370370371;3.256666666666667;0.0
0.0;BA;2017;3;6;77.0;7.97961038961039;3.263116883116883;0.0
0.0;BA;2017;3;7;67.0;7.945223880597019;3.272238805970149;0.0
0.0;BA;2017;3;8;103.0;7.77834951456311;3.272718446601941;0.0
0.0;BA;2017;3;9;86.0;7.95511627906977;3.2727906976744183;0.0
0.0;BA;2017;3;10;81.0;7.915925925925931;3.2786419753086418;0.0
0.0;BA;2017;3;11;90.0;7.99;3.284666666666667;1.0
0.0;BA;2017;3;12;32.0;7.89625;3.26125;0.0
0.0;BA;2017;3;13;55.0;7.99;3.272727272727273;1.0
0.0;BA;2017;3;19;74.0;4.96972972972973;3.27554054054054;0.0
0.0;BA;2017;3;21;204.0;4.98019607843137;3.2871568627450984;0.0
0.0;BA;2017;3;22;217.0;4.98769585253456;3.2922119815668203;0.0
0.0;BA;2017;3;26;98.0;4.97979591836735;3.263367346938776;0.0
0.0;BA;2017;3;27;197.0;4.99;3.290507614213198;1.0
0.0;BA;2017;3;28;186.0;4.98462365591398;3.2952150537634406;0.0
0.0;BA;2017;3;29;177.0;4.98435028248588;3.2928248587570623;0.0
0.0;BA;2017;3;30;170.0;4.98411764705882;3.2985294117647057;0.0
0.0;BA;2017;3;31;193.0;4.98740932642487;3.2907253886010364;0.0
0.0;BA;2017;4;1;201.0;4.98502487562189;3.336417910447761;0.0
0.0;BA;2017;4;2;83.0;4.98397590361446;3.2936144578313256;0.0
0.0;BA;2017;4;3;194.0;4.99;3.331340206185567;1.0
0.0;BA;2017;4;4;174.0;4.99;3.3177586206896548;1.0
0.0;BA;2017;4;5;184.0;4.99;3.3277173913043474;1.0
0.0;BA;2017;4;6;223.0;4.99;3.321793721973094;1.0
0.0;BA;2017;4;9;103.0;4.985145631067961;3.317669902912621;0.0
0.0;BA;2017;4;10;261.0;4.99;3.3179310344827586;1.0
0.0;BA;2017;4;11;286.0;5.00398601398602;3.3212937062937065;0.0
0.0;BA;2017;4;13;203.0;4.99;3.3079310344827584;1.0
0.0;BA;2017;4;14;32.0;4.974375;3.30875;0.0
0.0;BA;2017;4;15;225.0;4.97444444444445;3.3224444444444443;0.0
0.0;BA;2017;4;16;86.0;4.97255813953488;3.3216279069767443;0.0
0.0;BA;2017;4;17;239.0;4.9879079497908;3.327615062761506;0.0
0.0;BA;2017;4;18;213.0;4.99;3.3262910798122065;1.0
0.0;BA;2017;4;19;188.0;4.98468085106383;3.3252659574468084;0.0
0.0;BA;2017;4;20;220.0;4.98772727272727;3.3280909090909088;0.0
0.0;BA;2017;4;21;101.0;4.97514851485148;3.324455445544554;0.0
0.0;BA;2017;4;23;127.0;4.99;3.322283464566929;1.0
0.0;BA;2017;4;24;225.0;4.98111111111111;3.328711111111111;0.0
0.0;BA;2017;4;25;227.0;4.97898678414097;3.3290308370044057;0.0
0.0;BA;2017;4;26;237.0;4.9857805907173;3.329113924050633;0.0
0.0;BA;2017;4;28;91.0;4.9845054945055;3.33043956043956;0.0
0.0;BA;2017;4;30;73.0;4.99;3.3245205479452054;1.0
0.0;BA;2017;5;2;146.0;4.97972602739726;3.333013698630137;0.0
0.0;BA;2017;5;3;171.0;4.98707602339181;3.331637426900585;0.0
0.0;BA;2017;5;4;130.0;4.99;3.3328461538461536;1.0
0.0;BA;2017;5;5;117.0;4.99;3.326752136752137;1.0
0.0;BA;2017;5;6;104.0;4.99;3.3259615384615384;1.0
0.0;BA;2017;5;7;44.0;4.97863636363636;3.3256818181818186;0.0
0.0;BA;2017;5;8;131.0;4.98618320610687;3.3306870229007632;0.0
0.0;BA;2017;5;9;71.0;4.99;3.328591549295775;1.0
0.0;BA;2017;5;10;98.0;4.95938775510204;3.3319387755102046;0.0
0.0;BA;2017;5;11;43.0;4.99;3.322325581395349;1.0
0.0;BA;2017;5;12;59.0;4.99;3.33;1.0
0.0;BA;2017;5;13;63.0;4.99;3.3206349206349204;1.0
0.0;BA;2017;5;15;47.0;4.97936170212766;3.45468085106383;0.0
0.0;BA;2017;5;16;34.0;4.99;3.3211764705882354;1.0
0.0;BA;2017;5;17;36.0;4.97611111111111;3.3072222222222223;0.0
0.0;BA;2017;5;18;34.0;4.99;3.3273529411764704;1.0
0.0;BA;2017;6;3;29.0;6.96586206896552;4.836551724137931;0.0
0.0;BA;2017;6;5;49.0;6.99;4.753877551020408;1.0
0.0;BA;2017;6;6;71.0;6.96183098591549;4.803239436619718;0.0
0.0;BA;2017;6;7;70.0;6.99;4.781857142857144;1.0
0.0;BA;2017;6;8;86.0;6.99;4.759302325581396;1.0
0.0;BA;2017;6;9;67.0;7.876567164179099;4.784328358208955;0.0
0.0;BA;2017;6;10;106.0;8.095660377358495;4.820754716981132;0.07547169811320754
0.0;BA;2017;6;11;24.0;7.989999999999999;4.784583333333333;1.0
0.0;BA;2017;6;12;60.0;7.99;4.7716666666666665;1.0
0.0;BA;2017;6;13;37.0;7.99;4.826216216216216;1.0
0.0;BA;2017;6;14;73.0;7.989999999999999;5.203972602739726;1.0
0.0;BA;2017;6;15;33.0;8.535454545454543;4.874242424242423;1.0
0.0;BA;2017;6;16;88.0;8.246931818181823;4.861363636363635;0.0
0.0;BA;2017;6;17;88.0;8.219545454545457;4.818636363636363;0.125
0.0;BA;2017;6;18;24.0;7.989999999999999;4.860416666666667;1.0
0.0;BA;2017;6;19;66.0;8.308181818181819;4.816212121212121;0.8333333333333334
0.0;BA;2017;6;20;72.0;8.323333333333332;4.836666666666667;1.0
0.0;BA;2017;6;22;80.0;7.4925;4.827;0.0
0.0;BA;2017;6;23;74.0;7.95216216216216;4.793783783783784;0.0
0.0;BA;2017;6;26;84.0;8.275714285714285;4.852142857142858;1.0
0.0;BA;2017;6;27;64.0;8.9434375;4.827031249999999;0.0
0.0;BA;2017;6;28;50.0;9.009999999999998;4.8502;0.0
0.0;BA;2017;6;29;52.0;9.240000000000002;4.869038461538461;0.28846153846153844
